"bill","date","status","status.prev"
"hr0187-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0187-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0188-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0189-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0190-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0190-116",2019-01-14,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0190-116",2019-01-16,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0190-116",2019-01-17,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0191-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0192-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0192-116",2019-01-10,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0192-116",2019-01-10,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0192-116",2019-01-11,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0193-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0194-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0194-116",2019-01-03,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0195-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0196-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0196-116",2019-01-03,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0197-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0197-116",2019-01-03,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0198-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0199-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0200-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0200-116",2019-02-04,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0201-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0201-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0202-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0202-116",2019-01-15,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0202-116",2019-01-15,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0202-116",2019-01-16,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0203-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0203-116",2019-02-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0204-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0205-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0205-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0205-116",2019-07-16,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr0205-116",2019-09-11,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr0205-116",2019-09-11,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0205-116",2019-09-12,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0206-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0206-116",2019-01-14,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0206-116",2019-01-14,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0206-116",2019-01-15,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0207-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0207-116",2019-01-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0208-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0208-116",2019-01-31,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0209-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0210-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0211-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0212-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0213-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0213-116",2019-01-03,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0214-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0214-116",2019-01-03,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0215-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0215-116",2019-01-03,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0216-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0217-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0217-116",2019-01-31,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0218-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0219-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0220-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0220-116",2019-01-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0221-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0221-116",2019-01-10,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0221-116",2019-01-11,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0221-116",2019-01-14,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0222-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0223-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0223-116",2019-03-04,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0224-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0225-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0226-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0226-116",2019-01-08,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0226-116",2019-01-09,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0226-116",2019-01-10,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0227-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0227-116",2019-01-08,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0227-116",2019-01-08,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0227-116",2019-01-09,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0228-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0228-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0229-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0229-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0230-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0230-116",2019-01-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0231-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0232-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0232-116",2019-01-03,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0233-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0233-116",2019-01-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0234-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0235-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0236-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0237-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0237-116",2019-03-14,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0238-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0238-116",2019-01-24,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0239-116",2019-01-03,"A. INTRODUCTION IN HOUSE",NA
"hr0239-116",2019-01-03,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0240-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0240-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0241-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0241-116",2019-09-10,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0241-116",2019-09-10,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0241-116",2019-09-11,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0242-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0243-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0243-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0244-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0244-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0245-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0245-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0246-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0246-116",2019-01-14,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0246-116",2019-01-14,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0246-116",2019-01-15,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0247-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0247-116",2019-01-15,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0247-116",2019-01-15,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0247-116",2019-01-16,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0248-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0248-116",2019-01-24,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0249-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0249-116",2019-01-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0250-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0250-116",2019-01-04,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0251-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0251-116",2019-01-08,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0251-116",2019-01-08,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0251-116",2019-01-09,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0251-116",2019-01-10,"H. ON SENATE CALENDAR","F. REFERRED TO SENATE"
"hr0251-116",2019-01-16,"J. PASSED SENATE VOTE","H. ON SENATE CALENDAR"
"hr0251-116",2019-01-16,"K. RESOLVING DIFFERENCES","J. PASSED SENATE VOTE"
"hr0251-116",2019-01-18,"L. TO PRESIDENT","K. RESOLVING DIFFERENCES"
"hr0252-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0252-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0253-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0253-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0254-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0254-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0255-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0255-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0255-116",2019-06-27,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr0256-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0257-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0258-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0258-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0259-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0259-116",2019-01-08,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0259-116",2019-01-08,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0259-116",2019-01-09,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0259-116",2019-01-17,"J. PASSED SENATE VOTE","F. REFERRED TO SENATE"
"hr0259-116",2019-01-18,"K. RESOLVING DIFFERENCES","J. PASSED SENATE VOTE"
"hr0259-116",2019-01-23,"L. TO PRESIDENT","K. RESOLVING DIFFERENCES"
"hr0260-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0260-116",2019-01-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0261-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0261-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0262-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0262-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0263-116",2019-01-04,"A. INTRODUCTION IN HOUSE",NA
"hr0263-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0264-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0264-116",2019-01-08,"C. ON HOUSE CALENDAR","A. INTRODUCTION IN HOUSE"
"hr0264-116",2019-01-09,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr0264-116",2019-01-09,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0264-116",2019-01-09,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0264-116",2019-01-10,"H. ON SENATE CALENDAR","F. REFERRED TO SENATE"
"hr0265-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0265-116",2019-01-08,"C. ON HOUSE CALENDAR","A. INTRODUCTION IN HOUSE"
"hr0265-116",2019-01-10,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr0265-116",2019-01-10,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0265-116",2019-01-11,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0266-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0266-116",2019-01-08,"C. ON HOUSE CALENDAR","A. INTRODUCTION IN HOUSE"
"hr0266-116",2019-01-11,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr0266-116",2019-01-11,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0266-116",2019-01-14,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0266-116",2019-01-15,"H. ON SENATE CALENDAR","F. REFERRED TO SENATE"
"hr0267-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0267-116",2019-01-08,"C. ON HOUSE CALENDAR","A. INTRODUCTION IN HOUSE"
"hr0267-116",2019-01-10,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr0267-116",2019-01-10,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0267-116",2019-01-11,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0268-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0268-116",2019-01-15,"C. ON HOUSE CALENDAR","A. INTRODUCTION IN HOUSE"
"hr0268-116",2019-01-16,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr0268-116",2019-01-16,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0268-116",2019-01-17,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0268-116",2019-01-19,"H. ON SENATE CALENDAR","F. REFERRED TO SENATE"
"hr0268-116",2019-01-24,"I. SENATE DEBATE","H. ON SENATE CALENDAR"
"hr0269-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0269-116",2019-01-08,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0269-116",2019-01-08,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0269-116",2019-01-09,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0269-116",2019-01-10,"H. ON SENATE CALENDAR","F. REFERRED TO SENATE"
"hr0270-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0271-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0272-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0272-116",2019-02-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0273-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0274-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0274-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0275-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0275-116",2019-01-08,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0276-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0276-116",2019-02-25,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr0276-116",2019-02-25,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0276-116",2019-02-26,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0276-116",2019-03-28,"G. SENATE COMMITTEE CONSIDERATION","F. REFERRED TO SENATE"
"hr0276-116",2019-03-28,"J. PASSED SENATE VOTE","G. SENATE COMMITTEE CONSIDERATION"
"hr0276-116",2019-04-01,"K. RESOLVING DIFFERENCES","J. PASSED SENATE VOTE"
"hr0276-116",2019-04-04,"L. TO PRESIDENT","K. RESOLVING DIFFERENCES"
"hr0277-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0277-116",2019-06-13,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0277-116",2019-06-13,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr0277-116",2019-07-15,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr0277-116",2019-07-15,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0277-116",2019-07-16,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0278-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0278-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0279-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0279-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0280-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0280-116",2019-01-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0281-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0281-116",2019-07-11,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0281-116",2019-09-10,"D. HOUSE DEBATE","B. HOUSE COMMITTEE CONSIDERATION"
"hr0281-116",2019-09-10,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0281-116",2019-09-11,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0282-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0282-116",2019-01-08,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0283-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0283-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0284-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0285-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0286-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0286-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0287-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0287-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0288-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0288-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0289-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0289-116",2019-01-08,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0290-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0291-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0291-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0292-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0292-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0293-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0293-116",2019-01-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0294-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0295-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0295-116",2019-03-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0296-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0296-116",2019-01-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0297-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0297-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0297-116",2019-03-26,"D. HOUSE DEBATE","B. HOUSE COMMITTEE CONSIDERATION"
"hr0297-116",2019-03-26,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0297-116",2019-03-27,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0297-116",2019-03-28,"H. ON SENATE CALENDAR","F. REFERRED TO SENATE"
"hr0298-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0299-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0299-116",2019-02-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0299-116",2019-05-10,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr0299-116",2019-05-14,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr0299-116",2019-05-14,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0299-116",2019-05-15,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0299-116",2019-06-12,"J. PASSED SENATE VOTE","F. REFERRED TO SENATE"
"hr0299-116",2019-06-13,"K. RESOLVING DIFFERENCES","J. PASSED SENATE VOTE"
"hr0299-116",2019-06-19,"L. TO PRESIDENT","K. RESOLVING DIFFERENCES"
"hr0300-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0300-116",2019-01-08,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0301-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0302-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0303-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0303-116",2019-01-24,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0304-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0304-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0305-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0305-116",2019-01-08,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0306-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0306-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0307-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0307-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0308-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0308-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0309-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0309-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0310-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0310-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0311-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0312-116",2019-01-08,"A. INTRODUCTION IN HOUSE",NA
"hr0312-116",2019-02-05,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr0312-116",2019-05-10,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr0312-116",2019-05-15,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr0312-116",2019-05-15,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr0312-116",2019-05-16,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr0312-116",2019-05-20,"H. ON SENATE CALENDAR","F. REFERRED TO SENATE"
