"bill","date","status","status.prev"
"s0832-116",2019-06-10,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0832-116",2019-06-27,"E. PASSED SENATE VOTE","C. ON SENATE CALENDAR"
"s0832-116",2019-06-28,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s0832-116",2019-07-03,"G. HOUSE COMMITTEE CONSIDERATION","F. REFERRED TO HOUSE"
"s0833-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0834-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0835-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0836-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0837-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0838-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0839-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0840-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0841-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0842-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0843-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0844-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0845-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0846-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0846-116",2019-04-09,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0847-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0848-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0849-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0849-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0850-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0850-116",2019-05-22,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0851-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0852-116",2019-03-14,"A. INTRODUCTION IN SENATE",NA
"s0853-116",2019-03-25,"A. INTRODUCTION IN SENATE",NA
"s0854-116",2019-03-25,"A. INTRODUCTION IN SENATE",NA
"s0855-116",2019-03-25,"A. INTRODUCTION IN SENATE",NA
"s0856-116",2019-03-25,"A. INTRODUCTION IN SENATE",NA
"s0857-116",2019-03-25,"A. INTRODUCTION IN SENATE",NA
"s0857-116",2019-05-22,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0858-116",2019-03-25,"A. INTRODUCTION IN SENATE",NA
"s0859-116",2019-03-25,"A. INTRODUCTION IN SENATE",NA
"s0859-116",2019-07-16,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0859-116",2019-09-10,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0860-116",2019-03-25,"A. INTRODUCTION IN SENATE",NA
"s0860-116",2019-06-26,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0861-116",2019-03-25,"A. INTRODUCTION IN SENATE",NA
"s0862-116",2019-03-25,"A. INTRODUCTION IN SENATE",NA
"s0862-116",2019-03-27,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0862-116",2019-04-03,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0862-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","C. ON SENATE CALENDAR"
"s0862-116",2019-08-01,"E. PASSED SENATE VOTE","B. SENATE COMMITTEE CONSIDERATION"
"s0862-116",2019-08-01,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s0863-116",2019-03-25,"A. INTRODUCTION IN SENATE",NA
"s0863-116",2019-03-26,"F. REFERRED TO HOUSE","A. INTRODUCTION IN SENATE"
"s0863-116",2019-03-28,"G. HOUSE COMMITTEE CONSIDERATION","F. REFERRED TO HOUSE"
"s0863-116",2019-03-28,"J. PASSED HOUSE VOTE","G. HOUSE COMMITTEE CONSIDERATION"
"s0863-116",2019-04-01,"L. TO PRESIDENT","J. PASSED HOUSE VOTE"
"s0864-116",2019-03-25,"A. INTRODUCTION IN SENATE",NA
"s0865-116",2019-03-25,"A. INTRODUCTION IN SENATE",NA
"s0866-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0867-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0868-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0869-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0870-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0871-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0872-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0873-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0874-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0875-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0876-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0877-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0877-116",2019-04-03,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0878-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0879-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0880-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0881-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0881-116",2019-04-03,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0882-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0883-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0884-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0885-116",2019-03-26,"A. INTRODUCTION IN SENATE",NA
"s0886-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0886-116",2019-05-23,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0887-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0888-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0889-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0890-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0891-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0892-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0893-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0893-116",2019-07-24,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0894-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0895-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0896-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0897-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0898-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0899-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0900-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0901-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0902-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0903-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0903-116",2019-04-30,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0903-116",2019-09-24,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0904-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0905-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0906-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0906-116",2019-04-03,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0907-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0908-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0908-116",2019-04-03,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0909-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0910-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0910-116",2019-04-03,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0911-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0912-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0913-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0914-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0914-116",2019-04-03,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0915-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0916-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0917-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0918-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0918-116",2019-04-03,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0918-116",2019-07-25,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0919-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0919-116",2019-04-03,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0920-116",2019-03-27,"A. INTRODUCTION IN SENATE",NA
"s0921-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0922-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0923-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0924-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0925-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0926-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0927-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0928-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0929-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0929-116",2019-07-30,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0929-116",2019-07-30,"E. PASSED SENATE VOTE","B. SENATE COMMITTEE CONSIDERATION"
"s0929-116",2019-07-31,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s0929-116",2019-08-12,"G. HOUSE COMMITTEE CONSIDERATION","F. REFERRED TO HOUSE"
"s0930-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0931-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0932-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0933-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0934-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0935-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0936-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0937-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0937-116",2019-06-04,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0938-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0939-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0940-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0941-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0942-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0943-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0944-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0945-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0945-116",2019-06-04,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0946-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0947-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0948-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0949-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0950-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0951-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0952-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0953-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0954-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0955-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0956-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0957-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0958-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0959-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0960-116",2019-03-28,"A. INTRODUCTION IN SENATE",NA
"s0961-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0962-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0963-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0964-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0965-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0966-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0967-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0968-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0969-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0970-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0971-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0972-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0973-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0974-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0975-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0976-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0977-116",2019-04-01,"A. INTRODUCTION IN SENATE",NA
"s0978-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0979-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0979-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0979-116",2019-09-10,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0980-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0980-116",2019-05-22,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0981-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0982-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0982-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0983-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0983-116",2019-07-09,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0983-116",2019-09-10,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0984-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0985-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0986-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0987-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0988-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0989-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0990-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0990-116",2019-06-26,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0991-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0992-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0993-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0994-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0995-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0996-116",2019-04-02,"A. INTRODUCTION IN SENATE",NA
"s0997-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s0998-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s0998-116",2019-05-09,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s0998-116",2019-05-09,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s0998-116",2019-05-16,"E. PASSED SENATE VOTE","C. ON SENATE CALENDAR"
"s0998-116",2019-05-20,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s0998-116",2019-05-31,"G. HOUSE COMMITTEE CONSIDERATION","F. REFERRED TO HOUSE"
"s0998-116",2019-07-10,"I. HOUSE DEBATE","G. HOUSE COMMITTEE CONSIDERATION"
"s0998-116",2019-07-10,"J. PASSED HOUSE VOTE","I. HOUSE DEBATE"
"s0998-116",2019-07-15,"L. TO PRESIDENT","J. PASSED HOUSE VOTE"
"s0999-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1000-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1001-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1002-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1003-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1004-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1004-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1005-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1006-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1007-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1008-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1009-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1010-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1011-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1012-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1013-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1014-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1014-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1014-116",2019-06-19,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1014-116",2019-07-23,"B. SENATE COMMITTEE CONSIDERATION","C. ON SENATE CALENDAR"
"s1015-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1016-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1017-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1018-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1019-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1020-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1021-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1022-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1023-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1024-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1025-116",2019-04-03,"A. INTRODUCTION IN SENATE",NA
"s1025-116",2019-05-22,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1025-116",2019-06-03,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1026-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1027-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1028-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1029-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1030-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1031-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1032-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1033-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1034-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1035-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1036-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1037-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1038-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1039-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1040-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1041-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1042-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1043-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1044-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1044-116",2019-06-04,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1045-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1046-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1047-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1048-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1049-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1050-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1051-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1052-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1052-116",2019-05-14,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1052-116",2019-08-16,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1053-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1054-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1055-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1056-116",2019-04-04,"A. INTRODUCTION IN SENATE",NA
"s1057-116",2019-04-08,"A. INTRODUCTION IN SENATE",NA
"s1057-116",2019-04-09,"F. REFERRED TO HOUSE","A. INTRODUCTION IN SENATE"
"s1058-116",2019-04-08,"A. INTRODUCTION IN SENATE",NA
"s1059-116",2019-04-08,"A. INTRODUCTION IN SENATE",NA
"s1060-116",2019-04-08,"A. INTRODUCTION IN SENATE",NA
"s1060-116",2019-07-18,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1061-116",2019-04-08,"A. INTRODUCTION IN SENATE",NA
"s1061-116",2019-04-10,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1061-116",2019-04-10,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1061-116",2019-05-06,"B. SENATE COMMITTEE CONSIDERATION","C. ON SENATE CALENDAR"
"s1062-116",2019-04-08,"A. INTRODUCTION IN SENATE",NA
"s1063-116",2019-04-08,"A. INTRODUCTION IN SENATE",NA
"s1064-116",2019-04-08,"A. INTRODUCTION IN SENATE",NA
"s1064-116",2019-07-09,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1064-116",2019-08-16,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1065-116",2019-04-08,"A. INTRODUCTION IN SENATE",NA
"s1066-116",2019-04-08,"A. INTRODUCTION IN SENATE",NA
"s1067-116",2019-04-08,"A. INTRODUCTION IN SENATE",NA
"s1068-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1069-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1070-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1071-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1072-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1073-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1074-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1075-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1076-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1077-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1078-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1079-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1079-116",2019-05-14,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1080-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1081-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1082-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1083-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1084-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1085-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1085-116",2019-07-16,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1085-116",2019-09-10,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1086-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1087-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1088-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1089-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1090-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1091-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1092-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1093-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1094-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1095-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1096-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1097-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1098-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1099-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1100-116",2019-04-09,"A. INTRODUCTION IN SENATE",NA
"s1101-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
"s1101-116",2019-05-22,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1102-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
"s1102-116",2019-06-25,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1102-116",2019-07-10,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1103-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
"s1104-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
"s1105-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
"s1106-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
"s1107-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
"s1108-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
"s1109-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
"s1110-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
"s1111-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
"s1112-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
"s1113-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
"s1114-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
"s1115-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
"s1116-116",2019-04-10,"A. INTRODUCTION IN SENATE",NA
