_action_text,_bill,_date,_id,_time,_type
On motion to suspend the rules and pass the bill Agreed to by voice vote. (text: CR H5331),s744-116,2019-07-10,13,,Floor
Motion to reconsider laid on the table Agreed to without objection.,s744-116,2019-07-10,14,,Floor
Presented to President.,s744-116,2019-07-15,15,,Floor
Signed by President.,s744-116,2019-07-25,16,,President
Became Public Law No: 116-31.,s744-116,2019-07-25,17,,President
Read twice and referred to the Committee on Foreign Relations.,s745-116,2019-03-12,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s746-116,2019-03-12,1,,IntroReferral
Committee on Veterans' Affairs. Hearings held.,s746-116,2019-05-22,2,,Committee
Read twice and referred to the Committee on Environment and Public Works. (Sponsor introductory remarks on measure: CR S1794-1795),s747-116,2019-03-12,1,,IntroReferral
Committee on Environment and Public Works. Hearings held. Hearings printed: S.Hrg. 116-10.,s747-116,2019-03-13,2,,Committee
Committee on Environment and Public Works. Ordered to be reported without amendment favorably.,s747-116,2019-04-10,3,,Committee
Committee on Environment and Public Works. Reported by Senator Barrasso without amendment. Without written report.,s747-116,2019-04-10,4,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 71.,s747-116,2019-04-10,5,,Calendars
By Senator Barrasso from Committee on Environment and Public Works filed written report. Report No. 116-39.,s747-116,2019-05-13,6,,Floor
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s748-116,2019-03-12,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s749-116,2019-03-12,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s750-116,2019-03-12,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s751-116,2019-03-12,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (Sponsor introductory remarks on measure: CR S1795)",s752-116,2019-03-12,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s753-116,2019-03-12,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s754-116,2019-03-12,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s755-116,2019-03-12,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s756-116,2019-03-12,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s757-116,2019-03-12,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s758-116,2019-03-12,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s759-116,2019-03-12,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s760-116,2019-03-12,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s761-116,2019-03-12,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s762-116,2019-03-12,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s763-116,2019-03-12,1,,IntroReferral
Read twice and referred to the Committee on Finance. (text: CR S1795-1797),s763-116,2019-03-12,2,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s764-116,2019-03-12,1,,IntroReferral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s764-116,2019-07-24,2,,Committee
Read twice and referred to the Committee on Finance.,s765-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on Finance. (text: CR S1847-1849),s765-116,2019-03-13,2,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s766-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s767-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s768-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s769-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s770-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s771-116,2019-03-13,1,,IntroReferral
Committee on Small Business and Entrepreneurship. Hearings held.,s771-116,2019-03-13,2,,Committee
Committee on Small Business and Entrepreneurship. Ordered to be reported without amendment favorably.,s771-116,2019-03-27,3,,Committee
Committee on Small Business and Entrepreneurship. Reported by Senator Rubio without amendment. Without written report.,s771-116,2019-04-01,4,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 51.,s771-116,2019-04-01,5,,Calendars
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s772-116,2019-03-13,1,,IntroReferral
Committee on Small Business and Entrepreneurship. Hearings held.,s772-116,2019-03-13,2,,Committee
Committee on Small Business and Entrepreneurship. Ordered to be reported with an amendment in the nature of a substitute favorably.,s772-116,2019-03-27,3,,Committee
Committee on Small Business and Entrepreneurship. Reported by Senator Rubio with an amendment in the nature of a substitute. Without written report.,s772-116,2019-04-01,4,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 52.,s772-116,2019-04-01,5,,Calendars
Read twice and referred to the Committee on Finance.,s773-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s774-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources. (Sponsor introductory remarks on measure: CR S1849),s774-116,2019-03-13,2,,IntroReferral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held.,s774-116,2019-06-19,3,,Committee
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s775-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s776-116,2019-03-13,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s777-116,2019-03-13,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s778-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s779-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s780-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s781-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s782-116,2019-03-13,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s783-116,2019-03-13,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation. (text: CR S1849-1850)",s783-116,2019-03-13,2,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s784-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s785-116,2019-03-13,1,,IntroReferral
Committee on Veterans' Affairs. Hearings held.,s785-116,2019-05-22,2,,Committee
Read twice and referred to the Committee on Finance.,s786-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s787-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s788-116,2019-03-13,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s789-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on Indian Affairs.,s790-116,2019-03-13,1,,IntroReferral
Committee on Indian Affairs. Hearings held.,s790-116,2019-05-01,2,,Committee
Read twice and referred to the Committee on Veterans' Affairs.,s791-116,2019-03-13,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs. (text: CR S1850),s791-116,2019-03-13,2,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s792-116,2019-03-14,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s793-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S1901; text: CR S1901-1902),s794-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S1901),s794-116,2019-03-14,2,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s794-116,2019-03-14,3,,IntroReferral
Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S1902; text: CR S1902),s795-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S1902),s795-116,2019-03-14,2,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s795-116,2019-03-14,3,,IntroReferral
Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S1902-1903; text: CR S1903),s796-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S1902-1903),s796-116,2019-03-14,2,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s796-116,2019-03-14,3,,IntroReferral
Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S1903-1904; text: CR S1904),s797-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S1903-1904),s797-116,2019-03-14,2,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s797-116,2019-03-14,3,,IntroReferral
Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S1904; text: CR S1904-1905),s798-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S1904),s798-116,2019-03-14,2,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s798-116,2019-03-14,3,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s799-116,2019-03-14,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s800-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s801-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s802-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s803-116,2019-03-14,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s804-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s805-116,2019-03-14,1,,IntroReferral
Committee on Veterans' Affairs. Hearings held.,s805-116,2019-05-22,2,,Committee
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s806-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s807-116,2019-03-14,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s808-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s809-116,2019-03-14,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s810-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on Appropriations.,s811-116,2019-03-14,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s812-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s813-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s814-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s815-116,2019-03-14,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s816-116,2019-03-14,1,,IntroReferral
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s816-116,2019-07-16,2,,Committee
Committee on Energy and Natural Resources. Reported by Senator Murkowski under authority of the order of the Senate of 08/01/2019 without amendment. With written report No. 116-73.,s816-116,2019-08-16,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 175.,s816-116,2019-08-16,4,,Calendars
