_active,_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_top_subject,_type
True,hr131-116,2019-01-03 00:01:00,"To require States to carry out Congressional redistricting in accordance with a process under which members of the public are informed of redistricting proposals and have the opportunity to participate in the development of such proposals prior to their adoption, and for other purposes.",False,False,116,Redistricting Transparency Act of 2019,Government Operations and Politics,hr
True,hr132-116,2019-01-03 00:01:00,"To provide for a general capital increase for the North American Development Bank, and for other purposes.",False,False,116,North American Development Bank Improvement Act of 2019,International Affairs,hr
True,hr133-116,2019-01-03 00:01:00,To promote economic partnership and cooperation between the United States and Mexico.,True,False,116,United States-Mexico Economic Partnership Act,International Affairs,hr
False,hr134-116,2019-01-03 00:01:00,To protect unpaid interns from workplace harassment and discrimination.,False,False,116,Unpaid Intern Protection Act of 2019,"Civil Rights and Liberties, Minority Issues",hr
True,hr135-116,2019-01-03 00:01:00,"To amend the Notification and Federal Employee Antidiscrimination and Retaliation Act of 2002 to strengthen Federal antidiscrimination laws enforced by the Equal Employment Opportunity Commission and expand accountability within the Federal Government, and for other purposes.",True,False,116,Federal Employee Antidiscrimination Act of 2019,Government Operations and Politics,hr
True,hr136-116,2019-01-03 00:01:00,"To amend title 5, United States Code, to protect unpaid interns in the Federal Government from workplace harassment and discrimination, and for other purposes.",True,False,116,Federal Intern Protection Act of 2019,Government Operations and Politics,hr
False,hr137-116,2019-01-03 00:01:00,To amend the Federal Election Campaign Act of 1971 to prohibit certain State election administration officials from actively participating in electoral campaigns.,False,False,116,Federal Election Integrity Act of 2019,Government Operations and Politics,hr
False,hr138-116,2019-01-03 00:01:00,To amend the Help America Vote Act of 2002 to allow all eligible voters to vote by mail in Federal elections.,False,False,116,Universal Right to Vote by Mail Act of 2019,Government Operations and Politics,hr
False,hr139-116,2019-01-03 00:01:00,"To establish the Springfield Race Riot National Historic Monument in the State of Illinois, and for other purposes.",False,False,116,Springfield Race Riot National Historic Monument Act,Public Lands and Natural Resources,hr
False,hr140-116,2019-01-03 00:01:00,To amend section 301 of the Immigration and Nationality Act to clarify those classes of individuals born in the United States who are nationals and citizens of the United States at birth.,False,False,116,Birthright Citizenship Act of 2019,Immigration,hr
False,hr141-116,2019-01-03 00:01:00,To amend title II of the Social Security Act to repeal the Government pension offset and windfall elimination provisions.,False,False,116,Social Security Fairness Act of 2019,Social Welfare,hr
False,hr142-116,2019-01-03 00:01:00,To provide for phased-in payment of Social Security Disability Insurance payments during the waiting period for individuals with a terminal illness.,False,False,116,Social Security Disability Fairness Act of 2019,Social Welfare,hr
False,hr143-116,2019-01-03 00:01:00,"To direct the Secretary of the Interior to study the suitability and feasibility of designating the James K. Polk Home in Columbia, Tennessee, as a unit of the National Park System, and for other purposes.",False,False,116,James K. Polk Presidential Home Study Act,Public Lands and Natural Resources,hr
False,hr144-116,2019-01-03 00:01:00,"To prohibit the flying of any flag other than the United States flag over United States diplomatic and consular posts, and for other purposes.",False,False,116,Old Glory Only Act,International Affairs,hr
False,hr145-116,2019-01-03 00:01:00,"To authorize the revocation or denial of passports to individuals affiliated with foreign terrorist organizations, and for other purposes.",False,False,116,FTO Passport Revocation Act of 2019,International Affairs,hr
False,hr146-116,2019-01-03 00:01:00,"To amend the Immigration and Nationality Act to facilitate the removal of aliens identified in the terrorist screening database, and for other purposes.",False,False,116,Terrorist Deportation Act of 2019,Immigration,hr
False,hr147-116,2019-01-03 00:01:00,"To amend the Immigration and Nationality Act to penalize aliens who overstay their visas, and for other purposes.",False,False,116,Visa Overstay Enforcement Act of 2019,Immigration,hr
True,hr148-116,2019-01-03 00:01:00,To amend title XIX of the Social Security Act to provide incentives for education on the risk of renal medullary carcinoma in individuals who are receiving medical assistance under such title and who have Sickle Cell Disease.,False,False,116,Byron Nash Renal Medullary Carcinoma Awareness Act of 2019,Health,hr
False,hr149-116,2019-01-03 00:01:00,"To authorize funds to prevent housing discrimination through the use of nationwide testing, to increase funds for the Fair Housing Initiatives Program, and for other purposes.",False,False,116,Housing Fairness Act of 2019,Housing and Community Development,hr
True,hr150-116,2019-01-03 00:01:00,"To modernize Federal grant reporting, and for other purposes.",True,False,116,Grant Reporting Efficiency and Agreements Transparency Act of 2019,Government Operations and Politics,hr
False,hr151-116,2019-01-03 00:01:00,"To prohibit Federal payments to a unit of local government that allows individuals who are not citizens of the United States to vote in elections for State or local office, and for other purposes.",False,False,116,Eliminating Foreign Intervention in Elections Act,Government Operations and Politics,hr
False,hr152-116,2019-01-03 00:01:00,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the ""Captain Kimberly Nicole Hampton Post Office Building"".",False,False,116,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the ""Captain Kimberly Nicole Hampton Post Office Building"".",Government Operations and Politics,hr
True,hr153-116,2019-01-03 00:01:00,"To prohibit the receipt of Federal financial assistance by sanctuary cities, and for other purposes.",False,False,116,Mobilizing Against Sanctuary Cities Act,Immigration,hr
False,hr154-116,2019-01-03 00:01:00,"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to establish the Merchant Mariner Equity Compensation Fund to provide benefits to certain individuals who served in the United States merchant marine (including the Army Transport Service and the Naval Transport Service) during World War II.",False,False,116,Honoring Our WWII Merchant Mariners Act of 2019,Armed Forces and National Security,hr
False,hr155-116,2019-01-03 00:01:00,"To amend the Internal Revenue Code of 1986 to remove silencers from the definition of firearms, and for other purposes.",False,False,116,Hearing Protection Act,Taxation,hr
True,hr156-116,2019-01-03 00:01:00,To amend the Communications Act of 1934 to provide for enhanced penalties for the transmission of misleading or inaccurate caller identification information with the intent to trigger an emergency response.,False,False,116,Anti-Swatting Act of 2019,"Science, Technology, Communications",hr
